2	我早就打了，但收到这样的“恐吓短信”还是很反感。
0	那是不是离郑不需要拿核酸检测报告了？
2	何时休疫情？
0	打完了疫苗为什么还没有
1	啊正弘城！！！
1	辛苦了[心]
1	正好中秋节了，可以去看峰爆了[抱一抱]
1	真好，希望不断改善。工欲善其事，必先利其器。
0	现在开学真的是许多人在讨论的一个大事情。
0	那什么时候解封呢
0	要预防好，减少不必要的感染
2	印度毒株真的牛逼
0	这是指打了两针还是一针的人？
0	疫情面前，把每一个国家，每一个制度的优劣势，都展现的淋漓尽致，以及人性的阴暗面，也同时披露，到现在为止，已经不得不承认这是一场新型的战争了。
2	[泪][泪]
2	病毒早已经在美国、意大利…传播！还要甩锅给中国！
1	医治水平高超，医护们辛苦了！[鲜花]
0	这个新闻去年就有说过啊，但一直没有后续
1	真的是太好了啊
0	这个病毒很可能很早就存在，只是对人体无害，或者即使有害也会被人体自身免疫干掉，以致于大家不会对其过多关注。突然有一天这个病毒发生变异，对人体影响比较大，导致大爆发
0	一切为了人民的安全保障，问责其次，做实事才是第一位
2	无语了 吃瓜吃到自己家[泪]
0	就想问啥时候通一号线地铁
2	又封 五月开始到现在广州每个月都有地方被封。
1	好啊好啊，终于都低风险了
2	猪队友比病毒更难搞[吃瓜]
2	所以啊所以啊啥时候能解封[悲伤]
2	叫不醒装睡的人
0	郑州到北京的高铁什么时候开通？
0	[话筒][话筒][话筒]
2	商丘何时解封，恢复通车，我要回北京[可怜]
2	沈阳加油[允悲]
0	蓦然回首，那个宝宝却在我身后
1	[good]
1	可可爱爱的 我也想拥有！！立马去解锁[好爱哦][好爱哦]
1	湖北加油！荆门加油！！！
1	孩子们逐渐上学了，非常感谢科普，早上好[太阳][太阳][太阳][太阳]
1	加油，我们也会一直在
2	如果不是毛老太，江苏也清零了，唉！本南京人也骂死她！！
0	[话筒][话筒][话筒]
2	什么时候才完啊，这疫情
0	在广州呆会变黄码吗？
1	真的是很了不起
0	疫情早日过去吧，杭州还要开亚运会呢
1	啊哈哈哈我的天怎么有塞梅多可可爱爱的东西呀
2	一直在杜甫草堂打转[允悲]
2	下完这场雨再说吧 太难了
2	境外输入源源不断！愁人！
1	想起那时发现后的封闭隔离、全员核酸检测。医护人员辛苦了！感谢每个人的配合！生活在中国真的很幸福！
2	不看临床看资料？我去
1	[good]
2	形式还是很严峻的
1	真的建议推广，我们的医护人员太累了[心]心疼他们
1	很庆幸我生于中国，也很感恩蓝天救援队在疫情期间的辛苦付出
0	能不能考虑延长境外返回人员的集中隔离时间呢？
2	老人和未成年人是最容易感染的一定要加快打疫苗啊
2	希望疫情早日结束
1	真的是很有创意了，很好看啊。
0	江苏 河南的防控力度还要加强 领导要靠前指挥
1	这个好，推广啊
1	真棒，中高风险地区已经变得安全了
2	别的省份上热搜都是哪个市，云南每次都是云南，咋的，云南的城市不配拥有名字是吧
0	官方什么时候公告行程轨迹
1	哇哇哇 不容易不容易！！
0	微博搜一下固始，看多少钱一针
1	是英雄！但还是希望保护好自己
1	真的是太可爱了吧，很有创意的想法啊
1	说的真好呀。
1	这个夏天对郑州不太友好[微笑]但我们很坚强
2	大家真的很可怜。
0	通过空气可能性不大，多数通过公用洗手盆
1	好可爱！哈哈哈哈
2	这些隔离点的工作人员必须要严格，说了多少次都不以为然。都是从这些隔离点流出去，害了多少无辜老百姓？我建议隔离点的人必须得问责，做不到做不好导致外界社会人员有什么影响的就要坐牢。
2	天佑成都。千万别有本土病例啊！
0	所以老人和孩子可以接种了？
2	一天这么多？好可怕啊，政府没控制好啊
0	在公园阴凉处设。
0	沿江中路那边可以吗
0	3至17岁的疫苗什么时候能安排接种？
1	真是好消息啊！！
0	南京为什么没见到问责的内容？
2	活着和生活好像不太一样[允悲]
0	这是大家共同努力的结果。
1	[赞][赞]
0	现在什么情况了呀
1	确实效率，出差去了中山，河源派出所打了我10个电话，以为是骗子就没接，结果是广州通知他们做流调的，工作真的特别细
1	广州加油加油！！
0	复阳的不算里面是吗？
0	话说哪里是强制打的？坐标北京
0	杜甫草堂路过。
2	我想换[怒]
2	如果隔离酒店的管理严格，工作人员不到处走动的话，也不会有这么多密接和次密接了
0	看成了日本零增长
1	熊猫真的是太可爱了，我也想拥有，背景都好好看哦。
1	医者仁心，医心一意，医生有你，医往无前，为你，我，医无反顾[心]
0	小区当时挨家挨户统计了一下，态度很好，也没说强制打，不过后来还是自觉抽空去接种了
0	郑州出来还会是红码吗
2	随手扩[泪]
1	[心][心]
0	我想知道16白天和17.18号轨迹，是都在家吗？还有她父母都是无症状，轨迹呢？
2	所以说机场什么时候开[失望]
0	这将让广州跻身世界前五的大都市！
2	不知道打了第三针抗体提高几倍后能不能免疫感染…
1	今天本土新增確診3例湖北荆州，3例江蘇揚州，都已經是在隔離的，沒有新增無症狀。希望這波是過去了。
1	父子俩都是警察！[赞啊]
2	严重举报，江苏省扬州市宝应中学，不顾防疫要求于九月五号准备开学
0	祝自己医路顺风吧
1	加油啊云南，8月份还要去旅游呢
0	什么叫加强接种呀
0	国家应该派专业人员负责高危地点的垃圾处理。禁止捡拾。
1	可可爱爱没有脑袋[好喜欢][好喜欢]
1	[good]
0	按一人两剂算，尚需7亿剂次，加上一些是接种的3剂以及新出生和亡故人群，这个数字还可能会高一些。
0	偷渡，境外传入的1吧
2	唉，都是假的，打了电话全说要预约才能做
0	不知道这么大年龄是否有做核酸的必要 应该也不出门
2	卡断境外输入通道！
1	[good]
0	北三环，东三环，封了没？
0	所以我们要解除封禁了么
0	现在打的疫苗能顶得住这种病毒吗？
1	疫情总会过去，我们要好好生活！加油！[感冒]
1	希望大家都平安[心]
1	真的是非常的感谢所有的医护人员
1	一线医护人员辛苦啊！要好好保护自己！祝早日康复！！
0	求问，郑州入京，北京那边还需要还需要核酸证明吗？
0	郑州渡过了一个不眠之夜
1	这效率和速度，爱我中国
0	出门记得戴口罩[羞嗒嗒]
1	[赞][赞][赞]
2	[黑线]然后我们学校没打疫苗不让进，全都打了还得封校，只封学生[微笑]
2	湖北咋还翻倍了呢？这搞个锤子啊
0	所以 现在商丘低风险可以进京嘛？
0	能打就打，这是我们每个中国人应该做的
0	打早了，现在打还有补贴
1	扬州加油呀[心]
0	钟南山说过去的密接概念已不适用
1	终于个位数了！！！
1	[good]
1	致敬[给你小心心]
1	钟老辛苦了！
0	一个城市的荣耀应是红旗招展的❤ ❤ ❤ 决不能容忍魑魅魍魉横行的鬼子街！
2	有完没完了！
2	最近下大雨，人们更不得不坐公共交通上下班，更有可能被传染了
2	现在隔离都要自费了吖[允悲][允悲]
2	那排队做核检岂不是帮助传播了吗[允悲]
1	点赞[good]
1	可喜可贺！！！
2	好好严惩。害得我们这些人没日没夜了
1	希望这波尽快过去，对咱大广州有信心。
0	[awsl]充气的大白(●–
0	现在防疫得改变观念。每次看见境外回来的人发现感染病例，我就在想这些有钱人为什么不能为防疫人员付工资呢？国家级防疫早就结束了。现在是地方性防疫，成百上千的防疫工作人员去服务一两个感染病例，那么防疫工作人员的工资不能由普通纳税人钱去承担。而是由这些出境回来的有钱人承担。难道是劫贫济富
0	不是说10亿人了？
1	您，辛苦了！[鲜花][鲜花][鲜花]
1	广州做的很不错了，希望这么迅速，没有蔓延，顺利完事、清零！[心]
2	[作揖]千万别再有了
1	广州牛逼[鼓掌][鼓掌][鼓掌][鼓掌]
1	真像大白了[笑cry][笑cry][笑cry]
0	口罩是戴反了么
1	[赞][赞][赞]
0	疫情防控，人人有责。国强民兴，雄心勃勃
1	[good][good][good][good][good][good]
1	又是可愛熊貓來報到[打call][打call][打call]
1	工作人员好样的
1	期待[太开心]
2	靠，这个有点多呀
2	广州防疫驿站快点建吧，隔离酒店都在人口密度大的城区，次次这样扛不住啊[泪][泪][泪]
1	需要喷雾式的，迷魂香那种[笑cry]，医护人员加油！向你们表示崇高的敬意，
1	本郑州人表示终于火锅奶茶KTV自由啦[抱一抱][抱一抱][抱一抱][抱一抱]
0	等待郑州大学解封
2	军运会传入武汉实锤了。
1	看着这个场景莫名感动
1	这也太幸福了吧[馋嘴]
2	南方全部沦陷[汗]
1	湖北会好的，大家都要坚持啊！
1	两针都打了[可爱][可爱]
2	啊啊啊，羡慕嫉妒恨
1	"中国移动也太暖心了，棒棒哒[打call] <a href="">网页链接</a>"
0	怎么感觉是三角函数里面那几个都出来了[doge]
2	5号无症状，8号转确诊，这病情加速有点快啊[吃瓜]
2	还在扩散中，继续防护
1	扬州炒饭加油
2	累了，毁灭吧
0	满59周岁的不让打
2	病毒不就 就有人在说这个是从美国是实验室怎么怎么滴的
1	啊啊啊啊啊啊这个皮肤盲盒也太有创意了
1	谢谢你们默默地付出
0	疫苗赶不上变异速度，重要的还是国家严防输入，大家也尽最大可能防疫。千万不要信外国完成群体免疫时，中国不开国门 就会死穷人什么的，这种屁话。因为现在看，新冠这变异速度，外国根本不会实现群体免疫。
1	继续保持零新增啊[good][可爱][可爱]！
1	[good]
1	太好了！加油商丘！[拳头]
0	注意安全防护
1	武汉已全域低风险 感谢前线工作人员！
1	咱也是有熊猫的堆了。[喵喵]
1	可可爱爱，像大白
0	钟南山呼吁，老人和孩子应该加强接种！
2	直接不打就注销国籍吧，更有效。还同时解决了人口负担
1	[good]
0	[话筒][话筒][话筒]
2	？？？？巨婴？？？？
2	唉太心疼这一家子了
1	感谢为我们的安全奋战在一线的人们[心]
0	这就体现出戴口罩的重要性。首先不传染别人，其次是不被他人传染。
2	我的熊猫在宽窄巷子扎根了[悲伤]说好的旅行熊猫呢！你咋不动 不去旅行呢！咋就在一个景点呢！！！一个月了！！一个巷子还没逛完？？？？[允悲][允悲][允悲]
1	首批7例也出院了，一切都向好，加油武汉！
2	我想去全运会现场看东哥比赛[泪][泪][泪][泪][泪]
2	回看武汉疫情爆发期间，专家们和地方官员们在网络说了些啥？这类似的专家信口开河，口无遮拦，误导疫情，近似于给自己国家脖子上套绞索，在国内国际引起负面影响很大。像钟南山这样的专家，中国多有几个就好了！
2	都两天了才发出来...。真够慢的
1	这个真不错[赞]以人为本设计
2	要快点出来行程轨迹啊
2	河南人拿着钱就研究这些么？
1	好消息！！！
2	悄悄传播这个表述不准确，大美丽不可能不知道所谓电子烟肺炎问题，他们也不可能没检测过电子烟肺炎病毒，只是他们没有预料到病毒传播能力这么强，也没有预料到会失控于他们自信的技术而已。
2	河南这次疫情发生不应该，教训太深刻了。
0	我的一周了 一直在青城山
0	用生命在守护
0	注意防护措施
1	[doge][心]
1	[加油][加油][加油]
2	这演化真是神速[允悲]
2	这个恐怖啊！
1	我想成为一名检察官，用法律捍卫和平[加油]
1	我们大长垣棒棒哒
2	就是个个担心问责 基层医务人员苦不堪言
0	湖北六个是哪里的
2	为什么不把阿里的变成爆？这个阅读量够了吧，为什么互相包庇
0	扬州什么时候清零呢？
2	所以证明那些喝牛尿吃牛粪的印度人是个混蛋，养蛊就在自己国家养的别危害别的国家。
1	买菜去[哈哈]
0	戴口罩，勤洗手
0	还以为会有环卫工人
2	今年秋冬的挑战会很大
2	别阿！国庆要到了。
0	还能去青岛旅游么
0	广州越秀区连夜开展核酸检测
1	好样的父子，有你们父子交警人民放心。
2	开门吧[泪][泪]
0	此轮疫情让中国看到了放松警惕的巨大危害，没办法像西方国家那样“不负责任地放开”，所以，只能采取更严格的防疫措施，才是未来很长一段时间对付德尔塔的中国方案......
1	为蓝天救援队点赞！！感谢你们的贡献！！
2	好一个蒙冤的中国病毒！
0	越来越多的证据表明，武汉发生的新冠肺炎是境外输入
1	报告警长，我已经有金边加持了！
2	河南濮阳的一例境外返乡人员隔离28天，核酸检测17次才查出来阳性，这病毒像是懂人类防控措施一样的躲避…
0	去吧，按原计划走好自己的人生路。缝山开路，遇水搭桥。自己照顾好自己。
0	未成年可以打了吗
2	边境地区太复杂。。。。
1	致敬医护人员，谢谢！
2	北京淹死人了解一下
1	今天刚刚接种完第二针，感谢国家，感谢所有的医护人员[心]
0	最好的的解决办法是口罩不离口，还有最重要一点，避免人口聚集和境外输入。
0	还没打疫苗的火速抓紧了
1	可以的[good]
1	赶紧普及并改进为“冬暖夏凉”型[加油]
0	所以何时解封啊？
2	吓死人的节奏
1	打完了[打call]
0	可以自定义吗？我的一直是同一个图片啊，一直在三星堆
2	大连加油，疫情快点过去吧
1	[兔子][哆啦A梦花心][太开心]
1	很好！！！因为有你！！！
0	众所周知，日本人用中文发推
1	值得推广！好棒！
0	郑州到柘城的公交车发不发呢？
2	还有广西，防越南[裂开]
2	这个工程也能烂尾吗？[怒][伤心][怒]
2	[允悲][允悲][允悲][允悲]
2	好好保护自己[感冒]
1	每个人都是好样的！
0	湖南属于中分险吗
0	南京的看过来
1	[赞][赞][赞]
1	[笑cry]这个舒服的话，希望能大力推广
0	大部分都是缅甸人，请问入境是怎么管控的？
2	所以啊，疫苗必须打！
1	致敬中国医师[太开心]
0	一级建造师恢复考试
1	泪大喜奔，坚持就是胜利
2	人还是分269等啊，他们工作累点，就心疼，打工人农民工什么才能重视
1	致敬英雄！这才是我们该追的星[心]
0	推广推广 天热吹凉风 天冷吹热风
0	这玩意多贵啊，搞点空调小亭子比这便宜多了
0	对于瞒报者，是不是应该以危害公共安全健康罪拘留判刑、录入个人诚信档案系统并全国联网共享信息、限制其使用公共资源？ 另外，令其自费治疗新冠肺炎当属合情合理吧？ 一马勺坏一锅，国家资源不允许如此肆意糟蹋。
1	非常满意啊 哈哈哈哈 快来接种新冠疫苗8⃣️！！！
1	太好了，高风险地区都清零啦，希望早点所有风险地区都清零！[拳头]
1	医护人员们，辛苦了！
2	我们小区里那老头老太太天天翻垃圾箱可开心了
2	我是真无语 ， 江苏人来沈阳也不知道干哈就上个网打发时间 网吧也没了 电竞酒店都订满了我直接脑溢血了
0	简单地推算一下，如果目前需要接种三剂疫苗，才能达到原来对两剂疫苗保护率的预期值，那今年至少需要接种30亿剂。考虑到德尔塔变异株的传染力比原来的毒株要高很多，那么实际需要接种剂次需要超过30亿。
2	封控低风险区太难了院不让出，出入卡基本就是摆设，物资隔着铁皮墙投过来的还死贵，又赶上暴雨预警，人都不让出别说车了[泪]心疼我家小电驴
2	清零了，然后呢，比之前封的更严了，不作为
1	一定会变好的，一定要加油，以后会更好的！[爱你]
2	还要加上，吐痰！吐痰！吐痰！密切接触或被风吹扬吸入体内的
1	[打call]
0	当之无愧的勋章获得者
0	科技改变生活
2	都是美国那边出来的
2	凭什么大学生要等21天去学校，为啥又是一刀切[微笑]
1	太好啦！！！可以看峰爆！！！
0	都打疫苗了吗？
0	惠济区到现在还在要出入证进出？上午发的那个通告有什么用？
2	这边境管控确实有问题呀！25-21号入境的，现在才核酸检测
2	坐标安徽合肥，每天进出小区查看安康码跟接种证明，哪怕你只是到家门口超市买个菜也要重新查，社区三人一组到家里拍门，各种变相强制，身体没问题的谁会不愿意打安全点儿，疫苗本来是好事儿，现在都影响居民正常生活了
2	呕吐了，在附近上班都躲过了，躲不过在那吃饭的沙雕
1	[作揖][作揖][作揖][心][心][心][拳头][拳头][拳头]
0	昨天从尉氏到新郑机场，扫行程码变红了，那怎么变回绿码呢？
1	去年圣诞节趁着一天没课跑去了南京 真的好喜欢这座城市 去了颐和路 看梧桐 发现南京的红绿灯都异常的大 想着以后老了一定要去南京养老哈哈哈哈
1	慢慢好起来了！加油！
1	没有本土[鼓掌]
2	突然觉得人的良心仁心都丧失了。
2	哎 我还囤了丽江酒店
1	希望疫情早日结束[给你小心心][给你小心心][给你小心心]
2	可惜政哥没搞成工业化，标准化都搞了
2	想到这个我就超级难受，我还没有打第一针疫苗
2	就大学生有传染性吗？为什么只关大学生？教职工全部正常出入，学生吃个饭都要戴口罩，关了四五十天了。一点都不顾及在校生的感受吗？
0	不用慌啊 人家上海人也没见这么慌
0	恢复来之不易
2	在广西南宁市第一针到现在还没能预约上，好乜嘢！
1	加油中国！吸入式疫苗什么时候可以开始使用呢？那样速度更快了！
0	动态清零，逐步实现，种好疫苗，戴上口罩，又准备浪山浪水了。
0	珍惜来之不易的抗议成果，出门戴口罩，一刻不能。
0	地铁呢地铁呢
1	[心][心][心]
1	这熊猫挺可爱的
2	收这种钱 良心难安[微笑]
2	就算解封了，大家也尽量不要聚集啊!刚解封就聚集，明天是不是就有人敢不戴口罩了[允悲]还是要做好自身防护啊
2	大连的是从哪个外地回来的？？
1	谢谢你，中国医生！
1	科技改善生活，真棒！
2	会不会是中途被传染
2	出门记得戴口罩！
0	不用担心，院士说了，我们疫苗提供的免疫屏障，不久国门就要打开了。大家要相信院士专家，相信疫苗。
0	此轮疫情让中国看到了放松警惕的巨大危害，没办法像西方国家那样“不负责任地放开”，所以，只能采取更严格的防疫措施，才是未来对付德尔塔的中国方案......
0	药要反弹了吗？
0	广州真是这样判吗？那是不是这次很多密接都可以平反呢？另外三密集中隔离是个啥？
1	[good]
0	南京下降了 全国起飞了
2	都是外国惹的祸
1	马上我就要贡献第二针啦[哈哈]
2	为啥我的没有变[泪]
1	还是希望正常开学！
0	没有对这病毒可怕性的观点，估计印度又会衰退十多二十年
1	这不比奥运会开幕式好看[doge][doge][doge]
1	敬佩，人间有大爱
0	严防严控严检严隔离 有接触必隔离必报道
1	没有本地了[赞]
0	如果全世界都被疫情攻陷了，我们也无法独善其身
2	想问下中风险到解封还需要多久？要疯了
1	扬州个位数了！！
1	湖北加油！武汉加油！
0	大学能不能解封，坐标仙林，好久没有新增了。
1	好消息[赞]
1	终于可以回家了
2	病毒为了求生存而爆发的变异能力太强大了，德尔塔类，危险⚠️
1	牛逼[good]
1	终于[泪][泪][泪]
2	外国不停，中国就是太难了!
2	那些容留、协助偷越国境的有一个抓一个，如果感染了让他们自己出钱治疗[怒]
2	[笑而不语][笑而不语]
0	做好自我防护工作
0	什么时候出南京不需要核酸呢？
2	真的是没完没了
1	中国有71个疫苗正在研发
1	有空一定要去帮衬[羞嗒嗒][羞嗒嗒]
1	[给力][给力][给力]
0	这下好了，群体免疫形成了。
2	买点n95才行了
2	当大哥的实在是太操心了
1	身在广州大学城，真的特别感谢医务人员和学校[泪]大规模核酸检测三天测了两次真的太辛苦医务人员和学校的志愿者还有老师领导了[泪][泪]广州这次真的很棒！！！
0	从7月20日我们的郑州“生病”，今日他是痊愈了
2	为什么当时无症状的时候不治治 非要等他转归？
2	看着评论，不能不思考，关注广州日报的人智商如何。 你们不会反思新加坡的检测准确度吗？？
0	这一波，基本摁住了！
2	现在怎么都不出轨迹了
0	媒体朋友能帮忙问下 这名无症状是否前期已接种疫苗？
1	[鲜花][鲜花][鲜花]
1	中国人民yyds[打call]
1	[鲜花] [鲜花][心]
1	喜欢滚滚，转起
0	没有接种疫苗吗
0	防疫三件宝:戴口罩、勤洗手、不聚集
0	南京终于清零了
0	疫情期间，广州会成为唯一的对外入境处吗？
0	做好自己做好自己
0	不与德尔塔共存是因为有人在阻击德尔塔，不要以为岁月静好。
2	没有听说一个小区中风险封锁了一座70万人。惠济区。京广路街道。这些高风险地区也没有封锁一座城啊。为啥把南龙湖70万人全封起来。一个南龙湖相当于一个二七区加一个惠济区人口。为啥没有把这两个区全封了？难道南龙湖就是你们拿起来玩耍的？？
1	向所有为我们负重前行在一线的人员致敬！[haha]爱你们
1	哇哇哇，这个熊猫健康码好可爱呀，看着自己都想去旅游了
1	[good]
1	加油！早日清零
2	南京禄口机场是病毒传送门么？
2	赶紧去溯源。
0	我的是剑门关 会变换吗
0	解暑又安全。
2	你可拉倒吧。
0	这段时期从南京到上海的得有多少人，一个没查出来？
1	积极迎战新一轮疫情挑战，加油！我们能行！[爱你]
0	然后呢，该感染感染该隔离阿
1	不错，不错[笑哈哈]
0	与时俱进战疫情
2	为了卖弄在日本优越感
2	感觉很严重哎
1	希望尽快结束吧[心][心]
2	变异毒株，好害怕啊
2	可怕的病毒咋越变越厉害了啊？真的很担心，担心街上没有人。
1	太好了，河南没有新增了！河南保持住呀！江苏加油，湖北加油！
2	肯定还有更早的，病毒不是横空出世，只是之前感染效率低，后果不严重没有引起重视而已，这个溯源要慢慢查，很支持。这类新闻下面那些个瞎掰扯的就老实会儿吧，我们国家的科学家从来没像你们这样满口跑火车过，想玩政治去其他新闻下面扯去，找村口大妈掰扯你们那些阴谋论最合适。
0	打疫苗的意义是什么？
1	感谢蓝天救援队的付出，看到队长牺牲泪目了
0	严防严控严检严隔离 有接触有同行必隔离必报道 戴口罩保距离勤洗手拒传播
1	我的熊猫在杜甫草堂好几天了[偷笑]
2	这人是怎么想的？能不能放过大东和铁西？
1	[good]
0	最早十月16日
1	打过两剂科兴疫苗十几天了 昨天测试抗体全部阴性[笑cry]
0	以后留学会越来越少的
1	中国抗疫值得点赞[good]
2	各种证明，，...[费解][费解]
0	从开封到郑州需要核酸证明吗
1	这些医护人员真不容易！天天面临危险[鲜花][赞][汗]
0	终于要结束了
2	一波未平 一波又起
1	胜利的喜讯已然来临，很快就要恢复正常生活啦
1	抗疫一线，父子同心！
2	长期这样下去真的很疲惫啊！不过还是要坚持下去
2	广东60的人都不能打 ！怎么打
0	想知道中国目前的疫苗对这个病毒有用吗
1	[心][心]
1	辛苦了 为了抵抗印度变异毒株作出了重要贡献
0	大家共同的努力，武汉全域均为低风险区。
2	要用日语发，还能让人看得起，用中文搁这蹭，鄙视[鄙视]
0	医护人员也要保护好
0	老人家命大福大！活到百岁！
2	[白眼]看吧...
2	输出近10亿支疫苗，一声响都没听到，唉……
0	外地低风险回郑需要核酸证明不了
1	可可爱爱[爱你]
2	没错南京也这样后面好一点了 真是不自觉
1	辛苦了我已经有金边防护啦[打call][打call][打call]
2	没文化真可怕
0	人人都是责任人，个个肩头有担子。让我们主动扛起个人责任，自觉做好自我管理，严格遵守防控规定。
0	新冠病毒是甲类传染病，违反传染病防治法规定，引起病毒传播的当事人是要追究法律责任的。
0	阿尔法都出来了？
2	刚从呼伦贝尔回来准备隔离现在沈阳又不安全了[泪]
2	怀念天天报追踪云南大象踪迹 太空员动态的日子了，现在不是这个城市新增就是那个城市发现感染者[挖鼻][挖鼻][挖鼻][怒][怒][怒][怒]
0	我的在三星堆呢
2	二七区长江路街道，做了6轮核酸检测，已经封闭22天了。[泪]
0	国内疫情形势还是严峻
0	我奶奶都打了
2	沈阳zf比南京zf有用，起码不总开会，办事效率高！！！
2	南京疫情扩散得很严重！
0	希望新冠肺炎早日结束
1	[good][good][good]
0	31省区市新增13例本土确诊病例。
1	生死时刻真的是非常感谢他们
2	老人打了，孩子不到18岁不能打啊
0	可能要开始研究变异病毒的疫苗了
1	峰爆冲冲冲！
1	[赞啊][赞啊][赞啊]
1	武汉加油，希望一周0⃣️添加
2	电竞酒店换个招牌你就不管了？[吐] 电影院能控制50%客源，网吧实名制就控制不了？[摊手][摊手] 包席不带口罩就不传播疫情，网吧实名制戴口罩就是传染源了？[偷笑][偷笑]
1	连续4天无新增，坚持住，胜利就在前方！积极配合疫情防控工作，守护住来之不易的成果[加油]
2	我们小区和附近小区突然全部变黄了[裂开]
1	他爸是两杠三星啊
0	钟院士是不是没休息过，怎么眼睛这么红，他应该多休息的，不宜太劳累啊
2	疫苗的效果怎么样呢？不会转为重症吧！
1	还是很鼓舞毕业生的
0	保护自己 注意防护
2	还是有个疑问 隔离为什么还是要在市区里面的酒店！
1	笑死我了[嘻嘻][嘻嘻]
1	[赞][耶][加油]
0	愿疫情早日散去，我们共筑疫情防控之墙！
0	受“德尔塔”变异新冠病毒蔓延影响，日本的新冠肺炎疫情正在持续恶化。截止22日，日本单日新增确诊病例已连续4天超过20000例，东京都连续6天日增确诊超4000例。东京都知事小池百合子称，东京都新冠疫情已达“灾害”级别。
2	希望病毒都离我们远远的吧，
0	这就是中国力量
2	刚刚买了机票[泪][允悲]
0	荔湾的我整栋楼封了，宅家模式on
2	行程轨迹会公布么？？19.30去大连好担心
1	希望能搞个22价的终极版，加油！
1	[鲜花][鲜花][鲜花]
1	感谢医生❤️ 祝所有的医生节日快乐！❤️ 祝我的姐姐医生节快乐❤️
